Most Common Modern Characters
437,支,支,zhi1,(a measure word)/to support/to sustain/to erect/to raise/branch/division/to draw money
438,视,視,shi4,to look at/to regard/to inspect
439,消,消,xiao1,consume/news/subside/to disappear/to vanish
440,越,越,yue4,to exceed/to climb over/to surpass/the more ... the more
441,器,器,qi4,device/tool/utensil
442,容,容,rong2,to hold/to contain/to allow/appearance/look/countenance
443,照,照,zhao4,according to/in accordance with/to shine/to illuminate/to reflect/photograph
444,须,須,xu1,"beard/necessary/must, beard/mustache"
445,九,九,jiu3,nine/9
446,增,增,zeng1,to increase/to expand/to add
447,研,研,yan2,grind fine/study/research
448,写,寫,xie3,to write
449,称,稱,chen4/cheng1/cheng4,"balanced/to fit/well-off/suitable, to call/to praise/to weigh/to estimate/to consider/to call/to address/to name/to say/commend, steelyard"
450,企,企,qi3,plan a project/stand on tiptoe
451,八,八,ba1,eight/8
452,功,功,gong1,merit/achievement/result/service/accomplishment
453,吗,嗎,ma3/ma,"morphine, (question tag)"
454,包,包,bao1,to cover/to wrap/to hold/to include/to take charge of/package/wrapper/container/bag/to hold or embrace/bundle/packet/to contract (to or for)
455,片,片,pian1/pian4,"disc/sheet, a slice/piece/flake/thin/slice"
456,史,史,shi3,history
457,委,委,wei1/wei3,"crooked, give up/indeed/to commission"
458,乎,乎,hu1,(interrog. part.)
459,查,查,cha2/zha1,"to research/to check/to investigate/to examine/to refer to/to search, (surname)"
460,轻,輕,qing1,light/easy/gentle/soft/reckless/unimportant/frivolous/small in number/unstressed/neutral/soft
461,易,易,yi4,(surname)/change/easy/simple
462,早,早,zao3,early/morning
463,曾,曾,ceng2/zeng1,"(refers to something that happened previously)/already/at some time in the past/before/once, (surname)/great-grand (father)"
464,除,除,chu2,remove/do away with/wipe out/divide/except
465,农,農,nong2,agriculture
466,找,找,zhao3,to try to find/to look for/to call on (sb)/to find/to seek/to return/to look for
467,装,裝,zhuang1,adornment/adorn/costume/dress/clothing
468,广,廣,guang3,wide/numerous/to spread
469,显,顯,xian3,prominent/conspicuous
470,吧,吧,ba1/ba,"(onomat.)/dumb, (modal particle indicating polite suggestion)/...right?/...OK?"
471,阿,阿,a1/a4/a/e1,"an initial particle/prefix to names of people, (phonetic character), (final part.)/(interj.), flatter"
472,李,李,li3,(a surname)/plum
473,标,標,biao1,the topmost branches of a tree/surface/sign/to mark/(outward) sign/indication/prize/award/bid
474,谈,談,tan2,to speak/to talk/to converse/to chat/to discuss/(surname)
475,吃,吃,chi1/ji2,"eat/eradicate/destroy/receive, eat, stammer"
476,图,圖,tu2,diagram/to plan/picture/drawing/chart
477,念,念,nian4,"read aloud, to read aloud"
478,六,六,liu4,six/6
479,引,引,yin3,to lead/to divert (water)/to guide
480,历,歷,li4,"calendar, to experience/to undergo/to pass through/all/each/every/calendar"
481,首,首,shou3,head/chief/first (occasion)/first (thing)/measure word for poems
482,医,醫,yi1,medical/medicine/doctor/to cure/to treat
483,局,局,ju2,"narrow, (a measure word used for games) set or round office/situation/office"
484,突,突,tu1,to dash/to move forward quickly
485,专,專,zhuan1,"for a particular person, occasion, purpose/focused on one thing/special/expert/particular (to sth)/concentrated/specialized, concentrated/specialized"
486,费,費,fei4,to cost/to spend/fee/wasteful/expenses/(surname)
487,号,號,hao2/hao4,"roar/cry, day of a month/(suffix used after) name of a ship/(ordinal) number"
488,尽,盡,jin3/jin4,"to the utmost, to use up/to exhaust/to end/to finish/to the utmost/exhausted/finished/to the limit (of sth)"
489,另,另,ling4,other/another/separate/separately
490,周,周,zhou1,"(surname)/complete/encircle/circuit/lap/week/cycle/all/every/attentive/thoughtful, bestow alms, cycle/week"
491,较,較,jiao4,clear/distinct/compare/comparatively
492,注,註,zhu4,"to inject/to pour into/to concentrate/to pay attention/to note/to comment on/to record/to register/to annotate, annotate"
493,语,語,yu3/yu4,"dialect/language/speech, tell to"
494,仅,僅,jin3,barely/only/merely
495,考,考,kao3,to check/to verify/to test/to examine
496,落,落,la4/luo4,"leave behind, alight/to fall/to drop (behind)"
497,青,青,qing1,"green (blue, black)"
498,随,隨,sui2,to follow/to comply with/to allow/(surname)
499,选,選,xuan3,to choose/to pick/to select/to elect
500,列,列,lie4,to arrange/to line up/row/file/series
501,武,武,wu3,martial/military
502,红,紅,hong2,bonus/popular/red/revolutionary
503,响,響,xiang3,to make a sound/to sound/to ring/(a measure word for sound)/loud
504,虽,雖,sui1,although/even though
505,推,推,tui1,push/refuse (responsibility)/shove
506,势,勢,shi4,conditions/influence/tendency
507,参,參,can1/shen1,"take part in/participate/join/attend/to join/unequal/varied/irregular/to counsel/uneven/not uniform, ginseng"
508,希,希,xi1,rare/infrequent
509,古,古,gu3,ancient/old
510,众,眾,zhong4,multitude
511,构,構,gou4,Broussonetia papyrifera/to construct/to form/to make up/to compose
512,房,房,fang2,house
513,半,半,ban4,half/semi-/incomplete/(after a number) and a half/half
514,节,節,jie2/jie1,festival/section/segment/point/part/to economize/to save/temperate
515,土,土,tu3,earth/dust
516,投,投,tou2,to throw/to send
517,某,某,mou3,(used before measure word and noun) some/(a) certain/so and so
518,案,案,an4,(legal) case/incident/record/file/table
519,黑,黑,hei1,black/dark
520,维,維,wei2,to preserve/to maintain/to hold together/dimension
521,革,革,ge2,leather/remove
522,划,劃,hua2/hua4,"to row, to delimit/to transfer/to assign/to differentiate/to mark off/to draw (a line)/to delete/stroke of a Chinese character"
523,敌,敵,di2,enemy/match
524,致,致,zhi4,"fine and close, to send/to devote/to deliver/to cause/to convey"
525,陈,陳,chen2,arrange/exhibit/narrate/tell/old/stale/a surname/to state/to display/to explain/(surname)
526,律,律,lu:4/lv4,law
527,足,足,zu2,foot/to be sufficient
528,态,態,tai4,attitude
529,护,護,hu4,protect
530,七,七,qi1,seven/7
531,兴,興,xing1/xing4,"flourish/it is the fashion to/to become popular, interest"
532,派,派,pai4,clique/school/group/faction/to dispatch
533,孩,孩,hai2,child
534,验,驗,yan4,to examine/to test/to check
535,责,責,ze2,duty/responsibility/to reproach/to blame
536,营,營,ying2,army/to deal in/to trade/to operate/to run/camp/nourishment/to manage
537,星,星,xing1,star/satellite/small amount
538,够,夠,gou4,to reach/to be enough
539,章,章,zhang1,(surname)/chapter/seal/section
540,音,音,yin1,sound/noise/news
541,跟,跟,gen1,to follow/to go with/heel/with/and
542,志,誌,zhi4,"the will, sign/mark/to record/write a footnote"
543,底,底,de/di3,"(possessive part.)/(subor. part.), background/bottom/base"
544,站,站,zhan4,station/to stand/to halt/to stop
545,严,嚴,yan2,(air or water) tight/stern/serious/strict/severe
546,巴,巴,ba1,"(suff. for certain nouns)/to hope/to wish/Palestinian, Palestine (abbrev.)/Pakistan (abbrev.)/Pascal (unit of pressure)"
547,例,例,li4,example/precedent/rule/case/instance
548,防,防,fang2,to protect/to defend/to guard (against)
549,族,族,zu2,race/nationality/ethnicity/clan
550,供,供,gong1/gong4,"offer (information etc.)/supply, offer/sacrificial offering/trial statement/confession"
551,效,效,xiao4,"imitate, effect/efficacy/imitate"
552,续,續,xu4,continue/replenish
553,施,施,shi1,(surname)/distribute (alms)/to do/to execute/to carry out
554,留,留,liu2,leave (message)/to retain/to stay/to remain/to keep/to preserve
555,讲,講,jiang3,to talk/speech/to speak/to tell/to explain
556,型,型,xing2,model
557,料,料,liao4,material/stuff/grain/feed/to expect/to anticipate/to guess
558,终,終,zhong1,end/finish
559,答,答,da1/da2,"to answer/agree, reply/answer/return/respond/echo"
560,紧,緊,jin3,tight/nervous/strict
561,黄,黃,huang2,(surname)/sulfur/yellow
562,绝,絕,jue2,cut short/extinct/to disappear/to vanish/absolutely/by no means
563,奇,奇,ji1/qi2,"odd (Num), strange/odd/weird/wonderful"
564,察,察,cha2,examine/inquire/observe/inspect/look into/to examine
565,母,母,mu3,female/mother
566,京,京,jing1,capital/Beijing (abbrev.)
567,段,段,duan4,(surname)/paragraph/section/segment
568,依,依,yi1,according to/depend on/near to
569,批,批,pi1,"to ascertain/(measure word for batches, lots)/to act on/to criticize/to pass on"
570,群,群,qun2,crowd/flock/group
571,项,項,xiang4,(surname)/back of neck/item/thing
572,故,故,gu4,happening/instance/reason/cause/deceased/old
573,按,按,an4,to press (with the hand)/to push/to control/to restrain/to check/pressing down (brush movement in painting)/according to/in the light of
574,河,河,he2,river
575,米,米,mi3,(measure word) meter/rice
576,围,圍,wei2,to circle/to surround
577,江,江,jiang1,river
578,织,織,zhi1,weave
579,害,害,hai4,to do harm to/to cause trouble to/harm/evil/calamity
580,斗,鬥,dou3/dou4,"Chinese peck, to fight/to battle/to struggle/to incite, fight/incite"
581,双,雙,shuang1,two/double/pair/both
582,境,境,jing4,border/place/condition/boundary/circumstances/territory
583,客,客,ke4,customer/visitor/guest
584,纪,紀,ji4,discipline/age/era/period/order/record
585,采,采,cai3/cai4,"to pick/to pluck/to collect/to select/to choose/to gather, affairs/gather, allotment to a feudal noble"
586,举,舉,ju3,to lift/to hold up/to cite/to enumerate/to act/to raise/to choose/to elect
587,杀,殺,sha1,to kill/to murder/to slaughter
588,攻,攻,gong1,to attack/to accuse/to study
589,父,父,fu4,father
590,苏,蘇,su1,"loquacious/nag, revive, (plant)/place name/revive"
591,密,密,mi4,secret/confidential/close/thick/dense
592,低,低,di1,to lower (one's head)/to let droop/to hang down/low/to incline/beneath/low
593,朝,朝,chao2/zhao1,"to face/towards/facing/direct/a dynasty/the imperial court/(abbr.) Korea, esp. N. Korea, morning"
594,友,友,you3,friend
595,诉,訴,su4,complain/sue/tell
596,止,止,zhi3,to stop/toe
597,细,細,xi4,fine/minutely/thin/slender
598,愿,願,yuan4,"sincere/willing, hope/wish/desire/ready/willing"
599,千,千,qian1,"thousand, a swing"
600,值,值,zhi2,value/(to be) worth/to happen
601,仍,仍,reng2,still/yet/to remain
602,男,男,nan2,male
603,钱,錢,qian2,(surname)/coin/money
604,破,破,po4,to break/to split/broken/damaged/worn out
605,网,網,wang3,"net/network, a net"
606,热,熱,re4,heat/to heat up/fervent/hot (of weather)/warm up
607,助,助,zhu4,to help/to assist
608,倒,倒,dao3/dao4,"to fall/to collapse/to topple/to change/to fail/bankrupt, upset/turn over/to tip/to pour/to go home/to the contrary/inverted"
609,育,育,yu4,nourish/to rear
610,属,屬,shu3/zhu3,"belong to/category/be subordinate to/genus (taxonomy)/be born in the year of (one of the 12 animals)/family members/dependants, join together/fix one's attention on/concentrate on"
611,坐,坐,zuo4,"to sit/to take a seat/to take (a bus, airplane etc.)"
612,帝,帝,di4,emperor
613,限,限,xian4,limit/bound
614,船,船,chuan2,a boat/vessel/ship
615,脸,臉,lian3,face
616,职,職,zhi2,office/duty
617,速,速,su4,fast/rapid/quick
618,刻,刻,ke4,quarter (hour)/(a measure word)/to carve/to engrave/to cut/oppressive
619,乐,樂,le4/yue4,"(surname)/happy/laugh/cheerful, (surname)/music"
620,否,否,fou3/pi3,"to negate/to deny/not, clogged/evil"
621,刚,剛,gang1,hard/firm/strong/just/barely/exactly
622,威,威,wei1,power/might/prestige
623,毛,毛,mao2,hair/pore/fur
624,状,狀,zhuang4,accusation/suit/state/condition/strong/great
625,率,率,lu:4/shuai4/lv4,"rate/frequency, to lead/command"
626,甚,甚,shen4,very/extremely/more (than)
627,独,獨,du2,alone/independent/single/sole/only
628,球,球,qiu2,ball/sphere
629,般,般,ban1,sort/kind/class/way/manner
630,普,普,pu3,general/popular/everywhere/universal
631,怕,怕,pa4,to be afraid/to fear
632,弹,彈,dan4/tan2,"crossball/bullet/shot/shell/ball, impeach/to pluck a string/to play (a stringed musical instrument with fingers)"
633,校,校,jiao4/xiao4,"proofread/to check/to compare, school"
634,苦,苦,ku3,bitter/intensely/miserable/painful
635,创,創,chuang1/chuang4,"a wound/cut/injury/trauma, begin/initiate/inaugurate/start/create"
636,假,假,jia3/jia4,"fake/false/artificial/to borrow/if/suppose, vacation"
637,久,久,jiu3,(long) time/(long) duration of time
638,错,錯,cuo4,mistake/error/blunder/fault/cross/uneven/wrong
639,承,承,cheng2,to bear/to carry/to hold/to continue/to undertake/to take charge/owing to/due to/to receive
640,印,印,yin4,stamp/seal/mark/print/India (abbrev.)
641,晚,晚,wan3,evening/night/late
642,兰,蘭,lan2,orchid
643,试,試,shi4,to test/to try/experiment/examination/test
644,股,股,gu3,"share/portion/section/part/thigh/(a measure word, e.g. use with electric current)/whiff"
645,拿,拿,na2,to hold/to seize/to catch/to apprehend/to take
646,脑,腦,nao3,brain
647,预,預,yu4,to advance/in advance/beforehand/to prepare
648,谁,誰,shei2/shui2,"who, who"
649,益,益,yi4,benefit/increase
650,阳,陽,yang2,positive (electric.)/sun
651,若,若,ruo4,to seem/like/as/if
652,哪,哪,na3/na/nei3,"how/which, (final part. preceded by N), which (followed by M or Num)"
653,微,微,wei1,micro/tiny/miniature
654,尼,尼,ni2,Buddhist nun/(often used in phonetic spellings)
655,继,繼,ji4,to continue/to follow after/then/afterwards/to go on with/to succeed/to inherit
656,送,送,song4,to deliver/to carry/to give (as a present)/to present (with)/to see off/to send
657,急,急,ji2,hurried/worried
658,血,血,xie3/xue4,"blood, blood"
659,惊,驚,jing1,to start/to be frightened/to be scared/alarm
660,伤,傷,shang1,injure/injury/wound
661,素,素,su4,plain/element
662,药,藥,yao4,medicine/drug/cure
663,适,適,shi4,to fit/to suit
664,波,波,bo1,wave/ripple/storm/surge
665,夜,夜,ye4,night
666,省,省,sheng3/xing3,"frugal/save/to omit/to leave out/to save (money)/province, comprehend/introspect/visit"
667,初,初,chu1,at first/(at the) beginning/first/junior/basic
668,喜,喜,xi3,to be fond of/to like/to enjoy/to be happy/to feel pleased/happiness/delight/glad
669,卫,衛,wei4,to guard/to protect/to defend/(surname)
670,源,源,yuan2,root/source/origin
671,食,食,shi2/si4,"animal feed/eat/food, to feed"
672,险,險,xian3,danger (ous)/rugged
673,待,待,dai1/dai4,"stay/delay, wait/treat/deal with/need/about/intending to do something"
674,述,述,shu4,to state/to tell/to narrate/to relate
675,陆,陸,liu4/lu4,"six (fraud-proof), (surname)/shore/land/continent"
676,习,習,xi2,to practice/to study/habit
677,置,置,zhi4,to install/to place/to put
678,居,居,ju1,reside
679,劳,勞,lao2,toil
680,财,財,cai2,money/wealth/riches/property/valuables
681,环,環,huan2,bracelet/ring (not for finger)/to surround/to loop/loop
682,排,排,pai2/pai3,"a platoon/line up, row of logs or boards"
683,福,福,fu2,good fortune
684,纳,納,na4,to accept/to pay (tax etc.)
685,欢,歡,huan1,joyous/happy/pleased
686,雷,雷,lei2,(surname)/thunder
687,警,警,jing3,to alert/to warn
688,获,獲,huo4,"to catch/to obtain/to capture, reap/harvest"
689,模,模,mo2,imitate/model/norm/pattern
690,充,充,chong1,fill/satisfy/fulfill/to act in place of/substitute/sufficient/full
